language,title,temperature,LLM,sent_count,token_count,token_by_sent,noun_count,noun_count_u,noun_ttr,verb_count,verb_count_u,verb_ttr,adj_count,adj_count_u,adj_ttr,Lex_hdd,Lex_vocd,Lex_mattr,Lex_mtld
English,Lessons Learned Through Hardship and Trials,Low,GPT4.1,7,146,20.85714286,41,38,0.634814567,22,20,0.622665006,13,13,0.684931507,0.811759919,74.47891348,0.829278351,94.97337102
English,Lessons Learned Through Hardship and Trials,Low,GPT4.1,8,145,18.125,36,29,0.555555556,27,27,0.689655172,11,11,0.689655172,0.79131039,63.30300402,0.7875,84.29977069
English,Lessons Learned Through Hardship and Trials,Low,GPT4.1,8,149,18.625,46,41,0.598190837,24,22,0.615212528,11,11,0.67114094,0.827814929,84.59167569,0.8322,107.7638376
English,Lessons Learned Through Hardship and Trials,Low,GPT4.1,7,139,19.85714286,39,33,0.608743774,24,23,0.689448441,8,8,0.71942446,0.800818678,67.75229413,0.788222222,79.49163431
English,Lessons Learned Through Hardship and Trials,Low,GPT4.1,8,145,18.125,43,36,0.577385726,22,20,0.626959248,11,11,0.689655172,0.807080883,71.18197713,0.825208333,89.22857105
English,Lessons Learned Through Hardship and Trials,Low,GPT4.1,8,137,17.125,39,34,0.636346622,26,24,0.673778776,8,8,0.729927007,0.791465938,63.48446374,0.795454545,70.70212183
English,Lessons Learned Through Hardship and Trials,Low,GPT4.1,8,136,17,46,38,0.60741688,20,16,0.588235294,12,11,0.674019608,0.814541754,75.22851852,0.816781609,95.82570837
English,Lessons Learned Through Hardship and Trials,Low,GPT4.1,7,130,18.57142857,40,34,0.653846154,22,18,0.629370629,10,10,0.769230769,0.779609977,57.91395159,0.791604938,78.15340909
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,8,158,19.75,50,38,0.481012658,23,19,0.522839846,15,15,0.632911392,0.810037763,73.04217622,0.845504587,97.22411572
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,7,143,20.42857143,42,34,0.566100566,23,21,0.638491943,15,14,0.652680653,0.836633562,90.05823572,0.850851064,114.8503937
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,7,121,17.28571429,40,32,0.661157025,22,21,0.788880541,9,8,0.734618916,0.817237821,76.99199602,0.817222222,92.72712418
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,9,175,19.44444444,42,33,0.448979592,25,21,0.48,21,20,0.544217687,0.80226065,68.12572723,0.791746032,89.89832007
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,8,154,19.25,38,32,0.546821599,30,27,0.584415584,13,12,0.599400599,0.798455659,66.83580707,0.770857143,69.59615385
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,7,148,21.14285714,37,30,0.547845142,25,22,0.594594595,12,12,0.675675676,0.782981355,58.98536732,0.787474747,74
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,7,126,18,37,31,0.664950665,23,22,0.759144237,6,6,0.793650794,0.808100131,71.36148019,0.814285714,79.78766599
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,9,157,17.44444444,45,37,0.523708422,23,20,0.553863196,13,12,0.587947085,0.799824578,67.49773594,0.804814815,86.49748707
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,8,152,19,37,33,0.586770982,30,26,0.570175439,12,12,0.657894737,0.833523554,87.66462792,0.817669903,100.2260706
English,Lessons Learned Through Hardship and Trials,Middle,GPT4.1,9,159,17.66666667,45,34,0.475192173,29,24,0.52049447,12,12,0.628930818,0.7984252,66.4565081,0.819090909,89.68771221
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,8,153,19.125,48,40,0.544662309,24,19,0.517429194,10,10,0.653594771,0.822606691,80.32091077,0.830192308,98.11224867
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,7,139,19.85714286,44,38,0.621321125,23,22,0.688145136,6,6,0.71942446,0.827996927,83.88249926,0.824666667,139
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,8,136,17,39,31,0.584464555,22,20,0.668449198,13,13,0.735294118,0.801599383,68.23406634,0.812643678,94.6892852
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,7,151,21.57142857,37,32,0.572758189,24,18,0.496688742,13,13,0.662251656,0.811159695,73.74020505,0.833333333,92.64118628
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,7,151,21.57142857,44,38,0.571944612,23,22,0.633458105,14,14,0.662251656,0.812288363,73.83732329,0.828235294,89.21765263
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,9,143,15.88888889,42,36,0.599400599,27,24,0.621600622,11,10,0.635727908,0.831255657,86.28875707,0.829574468,143
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,7,146,20.85714286,42,37,0.603392042,23,21,0.625372245,14,14,0.684931507,0.837083976,90.18844075,0.843092784,146
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,9,152,16.88888889,50,44,0.578947368,27,26,0.633528265,10,9,0.592105263,0.85538447,107.8427937,0.850291262,165.8748718
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,9,143,15.88888889,41,31,0.528739553,27,26,0.673400673,11,10,0.635727908,0.805461224,70.25781259,0.814042553,85.55813953
English,Lessons Learned Through Hardship and Trials,High,GPT4.1,9,165,18.33333333,49,41,0.507111936,27,25,0.561167228,13,12,0.559440559,0.853871701,104.6797775,0.862241379,165.7173913
English,Ideal Interpersonal Relations,Low,GPT4.1,8,137,17.125,34,29,0.6225848,19,17,0.653092585,28,23,0.599582899,0.789949764,62.6705708,0.782272727,74.20719655
English,Ideal Interpersonal Relations,Low,GPT4.1,9,145,16.11111111,36,33,0.632183908,24,20,0.574712644,24,20,0.574712644,0.809334596,72.06969108,0.819375,115.6477733
English,Ideal Interpersonal Relations,Low,GPT4.1,9,154,17.11111111,41,38,0.601837187,24,21,0.568181818,24,21,0.568181818,0.795090088,64.62594923,0.796190476,91.91745432
English,Ideal Interpersonal Relations,Low,GPT4.1,7,116,16.57142857,35,32,0.78817734,17,15,0.760649087,17,15,0.760649087,0.775830832,56.66957751,0.766865672,90.69798658
English,Ideal Interpersonal Relations,Low,GPT4.1,8,139,17.375,40,37,0.665467626,20,16,0.575539568,20,17,0.611510791,0.774978939,56.13790957,0.759777778,72.17864872
English,Ideal Interpersonal Relations,Low,GPT4.1,9,140,15.55555556,39,34,0.622710623,19,16,0.601503759,21,18,0.612244898,0.780935764,58.7197488,0.765934066,83.51119895
English,Ideal Interpersonal Relations,Low,GPT4.1,9,145,16.11111111,41,31,0.521446594,24,19,0.545977011,18,14,0.536398467,0.776896753,56.55688634,0.790625,74.29910243
English,Ideal Interpersonal Relations,Low,GPT4.1,9,144,16,38,32,0.584795322,24,21,0.607638889,21,19,0.628306878,0.794703932,64.80338528,0.803578947,85.80703374
English,Ideal Interpersonal Relations,Low,GPT4.1,9,148,16.44444444,41,36,0.593276203,22,18,0.552825553,25,21,0.567567568,0.7685592,53.49836373,0.779393939,77.75408397
English,Ideal Interpersonal Relations,Low,GPT4.1,10,164,16.4,44,32,0.44345898,28,22,0.479094077,20,16,0.487804878,0.771274657,54.57270985,0.780347826,67.84987058
English,Ideal Interpersonal Relations,Middle,GPT4.1,8,129,16.125,34,31,0.706794346,21,18,0.664451827,22,20,0.704721635,0.809674599,72.50963151,0.80425,102.9919355
English,Ideal Interpersonal Relations,Middle,GPT4.1,8,129,16.125,34,30,0.683994528,19,16,0.652794778,24,21,0.678294574,0.815019611,76.25310209,0.822,119.9916201
English,Ideal Interpersonal Relations,Middle,GPT4.1,9,157,17.44444444,46,41,0.567709776,26,23,0.56344929,20,15,0.477707006,0.789470097,62.66973706,0.775740741,81.86380972
English,Ideal Interpersonal Relations,Middle,GPT4.1,9,146,16.22222222,39,33,0.579557429,24,17,0.485159817,23,19,0.565812984,0.797940883,65.71719535,0.808453608,78.58549878
English,Ideal Interpersonal Relations,Middle,GPT4.1,9,137,15.22222222,39,34,0.636346622,22,22,0.729927007,19,15,0.576258164,0.79369147,64.66626559,0.787272727,106.86
English,Ideal Interpersonal Relations,Middle,GPT4.1,8,137,17.125,37,31,0.611560466,24,20,0.608272506,18,16,0.648824006,0.783006205,59.36483746,0.743409091,61.68501447
English,Ideal Interpersonal Relations,Middle,GPT4.1,8,130,16.25,34,30,0.678733032,21,18,0.659340659,21,17,0.622710623,0.804131882,69.79074947,0.80617284,113.5025381
English,Ideal Interpersonal Relations,Middle,GPT4.1,10,168,16.8,48,38,0.471230159,29,25,0.513136289,21,17,0.48185941,0.808275167,71.87625804,0.843193277,99.00512437
English,Ideal Interpersonal Relations,Middle,GPT4.1,8,135,16.875,38,35,0.682261209,20,18,0.666666667,20,16,0.592592593,0.793742165,64.60660832,0.781627907,85.94690532
English,Ideal Interpersonal Relations,Middle,GPT4.1,10,141,14.1,39,35,0.63647936,25,22,0.624113475,23,19,0.585877274,0.793824088,64.77519996,0.803043478,102.1202355
English,Ideal Interpersonal Relations,High,GPT4.1,9,146,16.22222222,42,35,0.570776256,26,24,0.632244468,19,15,0.5407354,0.789453808,62.41403098,0.803505155,87.18154873
English,Ideal Interpersonal Relations,High,GPT4.1,8,154,19.25,41,31,0.490972442,26,22,0.549450549,20,15,0.487012987,0.769310205,53.79685777,0.759238095,60.71684588
English,Ideal Interpersonal Relations,High,GPT4.1,8,129,16.125,34,30,0.683994528,23,18,0.606673407,15,14,0.723514212,0.833603127,87.7942909,0.79325,112.6294416
English,Ideal Interpersonal Relations,High,GPT4.1,8,151,18.875,42,35,0.55187638,24,23,0.634657837,20,17,0.562913907,0.790502882,62.28698291,0.795490196,86.56604013
English,Ideal Interpersonal Relations,High,GPT4.1,9,152,16.88888889,44,34,0.508373206,25,23,0.605263158,15,13,0.570175439,0.817409083,77.96140891,0.796893204,92.04194424
English,Ideal Interpersonal Relations,High,GPT4.1,10,153,15.3,40,29,0.473856209,28,25,0.58356676,19,17,0.584795322,0.786187956,60.46635415,0.788653846,83.19641495
English,Ideal Interpersonal Relations,High,GPT4.1,10,151,15.1,41,31,0.500726862,23,20,0.575871005,21,18,0.567644276,0.793525031,63.62555744,0.823921569,91.56034654
English,Ideal Interpersonal Relations,High,GPT4.1,9,134,14.88888889,39,29,0.554917719,22,21,0.712347354,19,15,0.589159466,0.778482479,57.32246628,0.750823529,69.76605505
English,Ideal Interpersonal Relations,High,GPT4.1,9,145,16.11111111,43,39,0.625501203,21,20,0.65681445,18,16,0.61302682,0.815937938,76.50119805,0.805625,117.3704268
English,Ideal Interpersonal Relations,High,GPT4.1,9,145,16.11111111,38,29,0.526315789,27,26,0.664112388,17,12,0.486815416,0.809158986,72.20504703,0.804791667,73.9524207
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,9,160,17.77777778,47,35,0.465425532,27,24,0.555555556,18,15,0.520833333,0.800620779,67.59928416,0.799459459,86.25190631
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,8,156,19.5,42,35,0.534188034,26,23,0.567061144,19,16,0.539811066,0.809802973,72.994536,0.829158879,91.25390625
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,9,153,17,41,34,0.54200542,26,22,0.55304173,21,17,0.529100529,0.812494939,74.42423279,0.803653846,91.57226792
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,8,128,16,35,28,0.625,23,20,0.679347826,19,16,0.657894737,0.830685599,86.57802841,0.82556962,128
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,8,138,17.25,40,35,0.634057971,22,21,0.691699605,13,10,0.557413601,0.81271122,73.71723782,0.804044944,91.8112051
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,9,150,16.66666667,41,33,0.536585366,24,22,0.611111111,21,17,0.53968254,0.811330548,73.7371793,0.816831683,93.19971367
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,9,161,17.88888889,45,39,0.538302277,27,22,0.506096158,23,20,0.540102619,0.839557581,93.29574454,0.851071429,122.1254043
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,8,155,19.375,42,33,0.506912442,23,21,0.589060309,22,16,0.469208211,0.816487796,76.3175759,0.826226415,98.40351812
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,7,132,18.85714286,37,33,0.675675676,23,20,0.658761528,18,16,0.673400673,0.830854465,86.38741078,0.828192771,122
English,The Necessity of Creative Thinking Skills,Low,GPT4.1,8,136,17,38,31,0.599845201,22,20,0.668449198,20,17,0.625,0.81426601,74.78273427,0.810114943,91.74294288
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,7,124,17.71428571,34,29,0.687855787,19,18,0.764006791,19,14,0.594227504,0.803568708,69.36303496,0.786666667,84.14220454
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,8,136,17,41,33,0.591822095,22,20,0.668449198,19,17,0.657894737,0.823207416,81.40539401,0.849885057,100.0151515
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,8,159,19.875,41,30,0.460193281,24,22,0.576519916,26,23,0.556361877,0.849169271,101.2188561,0.86,128.8577385
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,8,144,18,40,33,0.572916667,24,23,0.665509259,20,17,0.590277778,0.827515551,83.1318168,0.842526316,126.9383886
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,8,145,18.125,39,32,0.565870911,22,19,0.595611285,25,20,0.551724138,0.822111945,80.26211572,0.813333333,85.6186996
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,8,143,17.875,41,35,0.596964012,22,19,0.603941513,18,15,0.582750583,0.822031253,79.68535561,0.818510638,82.85548623
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,7,130,18.57142857,36,31,0.662393162,17,16,0.7239819,20,15,0.576923077,0.794863542,64.96582333,0.792345679,88.38443226
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,8,143,17.875,40,33,0.576923077,24,22,0.641025641,17,14,0.575894694,0.809587624,72.32647092,0.803617021,93.04615594
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,7,128,18.28571429,39,35,0.701121795,16,15,0.732421875,17,15,0.689338235,0.825929671,82.57746753,0.810126582,102.7841926
English,The Necessity of Creative Thinking Skills,Middle,GPT4.1,8,152,19,45,34,0.497076023,19,16,0.55401662,24,20,0.548245614,0.820318641,78.35248014,0.813786408,83.54509114
English,The Necessity of Creative Thinking Skills,High,GPT4.1,8,149,18.625,41,36,0.589294484,25,19,0.510067114,19,16,0.565171318,0.80886988,72.38428242,0.8052,82.91742058
English,The Necessity of Creative Thinking Skills,High,GPT4.1,7,127,18.14285714,33,28,0.668098306,21,20,0.749906262,20,17,0.669291339,0.815680596,76.08977254,0.781794872,99.73057611
English,The Necessity of Creative Thinking Skills,High,GPT4.1,9,147,16.33333333,38,33,0.590762621,25,23,0.62585034,20,17,0.578231293,0.844597769,97.32875925,0.85,147.5736585
English,The Necessity of Creative Thinking Skills,High,GPT4.1,8,136,17,38,30,0.580495356,25,23,0.676470588,16,13,0.597426471,0.83157483,86.3410085,0.826666667,126.8602151
English,The Necessity of Creative Thinking Skills,High,GPT4.1,8,132,16.5,40,32,0.606060606,20,19,0.71969697,19,15,0.598086124,0.818404701,77.53030139,0.818554217,107.3328241
English,The Necessity of Creative Thinking Skills,High,GPT4.1,8,147,18.375,39,33,0.575614861,23,19,0.561963916,23,20,0.591540964,0.859133616,109.5399921,0.874897959,147.2868293
English,The Necessity of Creative Thinking Skills,High,GPT4.1,7,137,19.57142857,38,32,0.614675375,23,22,0.69819105,21,18,0.625651721,0.835939251,89.683951,0.839318182,137
English,The Necessity of Creative Thinking Skills,High,GPT4.1,8,124,15.5,37,28,0.610287707,21,20,0.768049155,16,12,0.60483871,0.802827442,69.32154691,0.794933333,81.42614708
English,The Necessity of Creative Thinking Skills,High,GPT4.1,8,140,17.5,41,34,0.592334495,22,20,0.649350649,27,22,0.582010582,0.826895894,82.56410539,0.821318681,106.958042
English,The Necessity of Creative Thinking Skills,High,GPT4.1,8,130,16.25,33,29,0.675990676,22,19,0.664335664,19,15,0.607287449,0.840630033,93.5375943,0.836049383,119.9380805
English,True Leadership,Low,GPT4.1,8,149,18.625,43,35,0.546277509,26,26,0.67114094,15,12,0.536912752,0.805225557,70.29807785,0.811,84.63444673
English,True Leadership,Low,GPT4.1,7,156,22.28571429,41,35,0.547217011,24,22,0.587606838,17,14,0.527903469,0.830204354,85.555834,0.82,116.2187064
English,True Leadership,Low,GPT4.1,7,129,18.42857143,39,34,0.675809978,18,18,0.775193798,15,12,0.620155039,0.811275158,73.8318173,0.80575,97.10974901
English,True Leadership,Low,GPT4.1,7,138,19.71428571,36,29,0.58373591,24,22,0.664251208,13,10,0.557413601,0.783494387,59.22058534,0.796853933,77.18708079
English,True Leadership,Low,GPT4.1,7,133,19,38,32,0.633161852,21,20,0.716075904,16,13,0.610902256,0.82096416,79.41865772,0.841904762,115.5
English,True Leadership,Low,GPT4.1,9,160,17.77777778,44,35,0.497159091,27,25,0.578703704,15,12,0.5,0.803212838,68.93962855,0.834954955,89.79969413
English,True Leadership,Low,GPT4.1,8,131,16.375,37,31,0.639570869,23,20,0.663790242,14,11,0.599781897,0.821583971,79.65311101,0.829756098,100.7769309
English,True Leadership,Low,GPT4.1,7,137,19.57142857,39,35,0.655062699,22,21,0.696748507,12,9,0.547445255,0.78160111,58.97669716,0.770681818,82.90931293
English,True Leadership,Low,GPT4.1,8,149,18.625,43,34,0.53066958,20,19,0.637583893,22,18,0.549115314,0.797745546,66.42141703,0.8168,83.81028807
English,True Leadership,Low,GPT4.1,8,145,18.125,40,35,0.603448276,23,22,0.659670165,18,14,0.536398467,0.817763973,76.99985387,0.806458333,79.93589744
English,True Leadership,Middle,GPT4.1,8,141,17.625,43,37,0.610258948,21,21,0.709219858,16,14,0.620567376,0.827832318,84.26352889,0.814347826,82.67491933
English,True Leadership,Middle,GPT4.1,8,139,17.375,36,32,0.639488409,28,24,0.616649538,12,10,0.599520384,0.814591567,75.34801638,0.812888889,96.87812618
English,True Leadership,Middle,GPT4.1,7,135,19.28571429,37,31,0.620620621,24,22,0.679012346,15,11,0.543209877,0.791787821,63.38099356,0.803255814,82.64659834
English,True Leadership,Middle,GPT4.1,6,116,19.33333333,33,27,0.705329154,24,23,0.826149425,9,7,0.670498084,0.801560468,67.76495289,0.805373134,78.10887544
English,True Leadership,Middle,GPT4.1,8,141,17.625,44,38,0.612508059,25,23,0.65248227,13,10,0.545553737,0.825288375,82.32693328,0.828913043,119.5496957
English,True Leadership,Middle,GPT4.1,7,137,19.57142857,44,37,0.613802256,19,18,0.691509796,16,13,0.593065693,0.807221326,70.75846496,0.813863636,100.536691
